Id,SalePrice
1461,120547.95921059034
1462,152104.89218743134
1463,171878.17972090846
1464,191407.82187406387
1465,245038.4540717619
1466,177120.63802015095
1467,193045.95021172168
1468,166190.26339784625
1469,191171.05458812104
1470,123228.35439969215
1471,182134.79445259276
1472,97319.88394271642
1473,84297.59982289282
1474,146364.97397936444
1475,103335.48628603375
1476,376740.5830518445
1477,278702.6490829328
1478,292614.9470294572
1479,286514.79695433326
1480,417300.07844542485
1481,313563.45715666097
1482,229324.58208008367
1483,168596.13640053017
1484,153566.2582861575
1485,190579.20394139574
1486,195337.75849888875
1487,327578.93937541445
1488,249282.6082460841
1489,206064.2383014869
1490,239854.63667401965
1491,196217.1108252561
1492,99018.17292123623
1493,197943.9095139483
1494,324073.55545304174
1495,321683.15088763897
1496,218640.27734580616
1497,177870.59329384542
1498,162080.50853994538
1499,173699.37370647278
1500,163960.71393832235
1501,179188.05146625583
1502,155765.15924397364
1503,275334.95340869256
1504,252101.2988655899
1505,233418.15442325332
1506,188525.8687800151
1507,228959.46339287117
1508,198406.81940578693
1509,149395.43278320925
1510,145755.13065947645
1511,148031.59919595788
1512,186110.2458696778
1513,158070.73153911944
1514,133176.76697975883
1515,212166.7916210695
1516,168071.16864984247
1517,157389.41318728132
1518,119061.44475058504
1519,210285.39368038636
1520,126391.31602829297
1521,119997.14265468555
1522,190151.15691661413
1523,94516.7116253591
1524,125357.52545975069
1525,108760.37918458272
1526,82235.74940677264
1527,109185.29495007439
1528,151966.86695876354
1529,134533.34729046002
1530,215843.43969004802
1531,129142.84261921492
1532,102284.68068204254
1533,159373.80396146004
1534,121174.2737851441
1535,145347.33715382539
1536,99503.11374462531
1537,43640.11945409044
1538,165695.41040933217
1539,217714.25455348173
1540,79781.10337996494
1541,144984.8313653147
1542,140702.30123635303
1543,183810.3163048211
1544,98186.88078753512
1545,137631.597092568
1546,155033.93078723332
1547,145857.8501340316
1548,145937.53564545704
1549,131900.7118805827
1550,144103.1536713122
1551,125939.53552877215
1552,137464.4480052149
1553,137995.41105846665
1554,126624.15294117942
1555,175421.6151648443
1556,93560.27535240464
1557,59291.64076187221
1558,88898.32410247925
1559,52985.12365285958
1560,121227.4354631966
1561,103961.09666085333
1562,120773.46823754928
1563,119095.48088761828
1564,151764.74699937875
1565,144823.3001861208
1566,238187.4301763256
1567,77496.94771452606
1568,222086.8684084933
1569,102182.65548149713
1570,130274.29170379062
1571,109397.35489047485
1572,127220.85998913017
1573,218294.9132774638
1574,109599.53853729059
1575,225412.7386752066
1576,254736.44254553985
1577,185047.60871611463
1578,157687.2297890939
1579,139783.0181840707
1580,203048.51528006277
1581,154660.58408309185
1582,140420.20625616703
1583,279543.25360103574
1584,223613.12173166085
1585,143544.29779597593
1586,50308.78086550299
1587,89815.44513450991
1588,130953.05437865421
1589,95420.39980437412
1590,117509.43792493524
1591,55358.50982327612
1592,114463.67371947877
1593,137174.60656088992
1594,128081.49204421153
1595,96978.17657394815
1596,224324.55740197594
1597,185373.58701005465
1598,224204.37435626268
1599,167205.67302663357
1600,155971.08890728443
1601,47891.24341308138
1602,118785.63130683383
1603,66374.17557433422
1604,252606.6813636321
1605,245011.38041383555
1606,178045.73623583675
1607,161755.42713644897
1608,227690.87728211764
1609,205951.22162878505
1610,170385.70017359906
1611,156774.44797188116
1612,158074.12517085552
1613,164839.5458313161
1614,133816.67675203766
1615,69665.62258494958
1616,46442.022002008816
1617,75699.66252292471
1618,110973.54111265122
1619,152098.9897712441
1620,168910.576428068
1621,133329.0280042149
1622,133248.71572257543
1623,247596.83713183468
1624,204489.08689544885
1625,116177.37746069471
1626,181809.37850663226
1627,185455.15212432062
1628,255272.36402453404
1629,183856.12625420798
1630,345870.9885774421
1631,262487.92207705294
1632,278925.60022316704
1633,177921.25043592456
1634,189729.97629590027
1635,183989.1446756998
1636,157074.43310558255
1637,200181.74224551063
1638,195565.99209732108
1639,183813.95056431508
1640,241064.1739033051
1641,178691.69551419085
1642,238404.52530259598
1643,232458.53576122623
1644,237004.16497026238
1645,221796.57718146525
1646,165197.41440555622
1647,159136.73108515103
1648,131612.38713207826
1649,134580.36887254345
1650,121260.21820253714
1651,116170.5941797318
1652,104524.36452841973
1653,108989.57058676421
1654,144951.38847802108
1655,145145.4678183627
1656,136476.8031797404
1657,153712.4733010872
1658,139671.76817509162
1659,122495.18040221097
1660,152165.72559074042
1661,418462.7417894223
1662,360677.42372542317
1663,371247.8894662319
1664,449329.5028707849
1665,338756.7355421978
1666,313446.4784636989
1667,328162.61687790795
1668,358889.01582316373
1669,306179.9110422261
1670,361721.28901744005
1671,281964.15480041754
1672,372189.2420833321
1673,313635.0480478248
1674,272714.1311370697
1675,213556.47751817838
1676,223447.1014268757
1677,238904.14021599846
1678,417877.6499724722
1679,331955.6189196179
1680,339122.47715910594
1681,288358.8109978763
1682,307692.3447715148
1683,217000.24428163533
1684,186807.51024783397
1685,171155.34806025866
1686,158063.2616887606
1687,171445.38818900907
1688,190000.69281034908
1689,192916.9356458577
1690,201732.89867797442
1691,192088.82534984444
1692,246890.86273605327
1693,170312.17515766562
1694,186071.33271046515
1695,172116.33300291546
1696,257641.87966931172
1697,178158.08819709579
1698,361196.3470872955
1699,324942.44861956453
1700,292752.5763738109
1701,311955.9249838712
1702,248527.15152448948
1703,251556.88039190334
1704,272895.6643694936
1705,232583.30098724633
1706,387144.09355797584
1707,216296.89104571156
1708,210036.20984882285
1709,259726.66334416793
1710,225545.3673093076
1711,269879.8682639305
1712,257158.84293454944
1713,267146.0027070781
1714,229832.6125110103
1715,218781.3386206603
1716,173929.39411432002
1717,178423.4404320036
1718,119153.11035044819
1719,202461.78919163428
1720,222213.89969125157
1721,168962.83961776065
1722,111431.67399066071
1723,164955.53898721366
1724,216449.83060606936
1725,227934.06159050402
1726,189126.68811370214
1727,144005.04788659594
1728,191715.92358611594
1729,171849.38690393887
1730,174572.75566682417
1731,125198.76529453429
1732,130345.48556957151
1733,109369.78075868257
1734,109444.55549980914
1735,134509.0324320029
1736,113599.59970107263
1737,335587.0777039028
1738,296418.9163509631
1739,269998.9190759719
1740,204700.0671435856
1741,185825.12650843698
1742,176268.60333914147
1743,187107.5400282521
1744,342533.3118965601
1745,236419.8671797651
1746,251533.43814367164
1747,211918.21034942995
1748,215823.76727093363
1749,155770.4035955469
1750,129567.33293629187
1751,228109.4280352906
1752,118685.92009488736
1753,150125.11483350408
1754,208884.4897552438
1755,151238.99003658575
1756,135317.54329850632
1757,107570.05184148338
1758,156918.43613534005
1759,187649.3110198567
1760,165478.14260391917
1761,162305.07395420838
1762,179531.90431073387
1763,169141.6608452688
1764,113273.2148035966
1765,185391.15854613573
